ID,Name,Start time,Duration,Place,Address,Tickets link,Description 1,Hashtags,Prices lower,Prices upper,End time
205,Експозиційні відділи Львівського музею історії релігії,2023-02-21 10:00:00,120,Львівський музей історії релігії,"м. Львів, Музейна Площа, 1",https://widget.kontramarka.ua/uk/widget193site11528/widget/event/73132,"Серед туристичних знахідок Львова  є і та, яка може бути незнайома багатьом гостям міста. Проте вона зберігає чимало цікавих артефактів і розповідає про історію світових та національних релігій і церков. Йдеться про Львівській музей історії релігії, який розташований у споруді Домініканського монастиря ХІV — XVIII ст. Відвідати таку пам'ятку архітектури вже цікаво, тим більше, що у колишній трапезній нині відбуваються концерти органної музики.",,30,100,2023-02-21 12:00:00
206,Експозиційні відділи Львівського музею історії релігії,2023-02-22 10:00:00,120,Львівський музей історії релігії,"м. Львів, Музейна Площа, 1",https://widget.kontramarka.ua/uk/widget193site11528/widget/event/73136,"Серед туристичних знахідок Львова  є і та, яка може бути незнайома багатьом гостям міста. Проте вона зберігає чимало цікавих артефактів і розповідає про історію світових та національних релігій і церков. Йдеться про Львівській музей історії релігії, який розташований у споруді Домініканського монастиря ХІV — XVIII ст. Відвідати таку пам'ятку архітектури вже цікаво, тим більше, що у колишній трапезній нині відбуваються концерти органної музики.",,30,100,2023-02-22 12:00:00
207,Експозиційні відділи Львівського музею історії релігії,2023-02-23 10:00:00,120,Львівський музей історії релігії,"м. Львів, Музейна Площа, 1",https://widget.kontramarka.ua/uk/widget193site11528/widget/event/73137,"Серед туристичних знахідок Львова  є і та, яка може бути незнайома багатьом гостям міста. Проте вона зберігає чимало цікавих артефактів і розповідає про історію світових та національних релігій і церков. Йдеться про Львівській музей історії релігії, який розташований у споруді Домініканського монастиря ХІV — XVIII ст. Відвідати таку пам'ятку архітектури вже цікаво, тим більше, що у колишній трапезній нині відбуваються концерти органної музики.",,30,100,2023-02-23 12:00:00
208,Експозиційні відділи Львівського музею історії релігії,2023-02-24 10:00:00,120,Львівський музей історії релігії,"м. Львів, Музейна Площа, 1",https://widget.kontramarka.ua/uk/widget193site11528/widget/event/73138,"Серед туристичних знахідок Львова  є і та, яка може бути незнайома багатьом гостям міста. Проте вона зберігає чимало цікавих артефактів і розповідає про історію світових та національних релігій і церков. Йдеться про Львівській музей історії релігії, який розташований у споруді Домініканського монастиря ХІV — XVIII ст. Відвідати таку пам'ятку архітектури вже цікаво, тим більше, що у колишній трапезній нині відбуваються концерти органної музики.",,30,100,2023-02-24 12:00:00
209,Експозиційні відділи Львівського музею історії релігії,2023-02-25 10:00:00,120,Львівський музей історії релігії,"м. Львів, Музейна Площа, 1",https://widget.kontramarka.ua/uk/widget193site11528/widget/event/73139,"Серед туристичних знахідок Львова  є і та, яка може бути незнайома багатьом гостям міста. Проте вона зберігає чимало цікавих артефактів і розповідає про історію світових та національних релігій і церков. Йдеться про Львівській музей історії релігії, який розташований у споруді Домініканського монастиря ХІV — XVIII ст. Відвідати таку пам'ятку архітектури вже цікаво, тим більше, що у колишній трапезній нині відбуваються концерти органної музики.",,30,100,2023-02-25 12:00:00
210,Експозиційні відділи Львівського музею історії релігії,2023-02-26 09:00:00,120,Львівський музей історії релігії,"м. Львів, Музейна Площа, 1",https://widget.kontramarka.ua/uk/widget193site11528/widget/event/73140,"Серед туристичних знахідок Львова  є і та, яка може бути незнайома багатьом гостям міста. Проте вона зберігає чимало цікавих артефактів і розповідає про історію світових та національних релігій і церков. Йдеться про Львівській музей історії релігії, який розташований у споруді Домініканського монастиря ХІV — XVIII ст. Відвідати таку пам'ятку архітектури вже цікаво, тим більше, що у колишній трапезній нині відбуваються концерти органної музики.",,30,100,2023-02-26 11:00:00
211,Експозиційні відділи Львівського музею історії релігії,2023-02-28 10:00:00,120,Львівський музей історії релігії,"м. Львів, Музейна Площа, 1",https://widget.kontramarka.ua/uk/widget193site11528/widget/event/73134,"Серед туристичних знахідок Львова  є і та, яка може бути незнайома багатьом гостям міста. Проте вона зберігає чимало цікавих артефактів і розповідає про історію світових та національних релігій і церков. Йдеться про Львівській музей історії релігії, який розташований у споруді Домініканського монастиря ХІV — XVIII ст. Відвідати таку пам'ятку архітектури вже цікаво, тим більше, що у колишній трапезній нині відбуваються концерти органної музики.",,30,100,2023-02-28 12:00:00
212,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-02 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73085,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-02 19:30:00
213,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-03 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73086,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-03 19:30:00
214,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-04 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73087,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-04 19:30:00
215,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-05 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73088,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-05 19:30:00
216,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-06 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73089,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-06 19:30:00
217,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-07 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73090,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-07 19:30:00
218,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-08 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73091,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-08 19:30:00
219,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-09 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73092,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-09 19:30:00
220,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-10 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73093,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-10 19:30:00
221,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-11 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73094,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-11 19:30:00
222,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-12 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73095,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-12 19:30:00
223,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-13 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73096,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-13 19:30:00
224,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-14 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73097,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-14 19:30:00
225,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-15 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73098,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-15 19:30:00
226,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-16 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73099,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-16 19:30:00
227,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-17 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73100,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-17 19:30:00
228,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-18 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73101,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-18 19:30:00
229,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-19 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73102,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-19 19:30:00
230,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-20 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73103,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-20 19:30:00
231,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-21 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73104,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-21 19:30:00
232,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-22 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73105,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-22 19:30:00
233,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-23 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73106,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-23 19:30:00
234,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-24 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73107,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-24 19:30:00
235,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-25 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73108,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-25 19:30:00
236,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-26 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73109,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-26 19:30:00
237,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-27 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73110,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-27 19:30:00
238,Твоя мандрівка містом Лева. Денний квиток з 10:30 до 20:00,2023-02-28 10:00:00,570,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73111,"Як часто ви відвідуєте музеї та їхні програми? Якщо ви живете у Львові або приїхали в гості, тоді обов'язково заплануйте відвідати музей ""Львів стародавній"". Це надихаюче місце, яке розкриває місто зовсім з іншого боку, зачаровує гостей інноваційними підходами до надання інформації.",,10,540,2023-02-28 19:30:00
239,Твоя мандрівка містом Лева. Аудіогід,2023-02-02 10:00:00,780,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73028,"У 2020 році у місті Левів був відкритий сучасний музей, який розкриває таємниці формування міста. Не менш цікавим є місце створення музею – підземні лабіринти церкви Преображення Господнього. Тож музей набуває не тільки символічного, а й сакрального значення.",,80,110,2023-02-02 23:00:00
240,Твоя мандрівка містом Лева. Аудіогід,2023-02-03 10:00:00,780,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73029,"У 2020 році у місті Левів був відкритий сучасний музей, який розкриває таємниці формування міста. Не менш цікавим є місце створення музею – підземні лабіринти церкви Преображення Господнього. Тож музей набуває не тільки символічного, а й сакрального значення.",,80,110,2023-02-03 23:00:00
241,Твоя мандрівка містом Лева. Аудіогід,2023-02-04 10:00:00,780,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73030,"У 2020 році у місті Левів був відкритий сучасний музей, який розкриває таємниці формування міста. Не менш цікавим є місце створення музею – підземні лабіринти церкви Преображення Господнього. Тож музей набуває не тільки символічного, а й сакрального значення.",,80,110,2023-02-04 23:00:00
242,Твоя мандрівка містом Лева. Аудіогід,2023-02-05 10:00:00,780,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73031,"У 2020 році у місті Левів був відкритий сучасний музей, який розкриває таємниці формування міста. Не менш цікавим є місце створення музею – підземні лабіринти церкви Преображення Господнього. Тож музей набуває не тільки символічного, а й сакрального значення.",,80,110,2023-02-05 23:00:00
243,Твоя мандрівка містом Лева. Аудіогід,2023-02-06 10:00:00,780,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73032,"У 2020 році у місті Левів був відкритий сучасний музей, який розкриває таємниці формування міста. Не менш цікавим є місце створення музею – підземні лабіринти церкви Преображення Господнього. Тож музей набуває не тільки символічного, а й сакрального значення.",,80,110,2023-02-06 23:00:00
244,Твоя мандрівка містом Лева. Аудіогід,2023-02-07 10:00:00,780,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73033,"У 2020 році у місті Левів був відкритий сучасний музей, який розкриває таємниці формування міста. Не менш цікавим є місце створення музею – підземні лабіринти церкви Преображення Господнього. Тож музей набуває не тільки символічного, а й сакрального значення.",,80,110,2023-02-07 23:00:00
245,Твоя мандрівка містом Лева. Аудіогід,2023-02-08 10:00:00,780,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73034,"У 2020 році у місті Левів був відкритий сучасний музей, який розкриває таємниці формування міста. Не менш цікавим є місце створення музею – підземні лабіринти церкви Преображення Господнього. Тож музей набуває не тільки символічного, а й сакрального значення.",,80,110,2023-02-08 23:00:00
246,Твоя мандрівка містом Лева. Аудіогід,2023-02-09 10:00:00,780,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73035,"У 2020 році у місті Левів був відкритий сучасний музей, який розкриває таємниці формування міста. Не менш цікавим є місце створення музею – підземні лабіринти церкви Преображення Господнього. Тож музей набуває не тільки символічного, а й сакрального значення.",,80,110,2023-02-09 23:00:00
247,Твоя мандрівка містом Лева. Аудіогід,2023-02-10 10:00:00,780,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73036,"У 2020 році у місті Левів був відкритий сучасний музей, який розкриває таємниці формування міста. Не менш цікавим є місце створення музею – підземні лабіринти церкви Преображення Господнього. Тож музей набуває не тільки символічного, а й сакрального значення.",,80,110,2023-02-10 23:00:00
248,Твоя мандрівка містом Лева. Аудіогід,2023-02-11 10:00:00,780,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73037,"У 2020 році у місті Левів був відкритий сучасний музей, який розкриває таємниці формування міста. Не менш цікавим є місце створення музею – підземні лабіринти церкви Преображення Господнього. Тож музей набуває не тільки символічного, а й сакрального значення.",,80,110,2023-02-11 23:00:00
249,Твоя мандрівка містом Лева. Аудіогід,2023-02-12 10:00:00,780,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73038,"У 2020 році у місті Левів був відкритий сучасний музей, який розкриває таємниці формування міста. Не менш цікавим є місце створення музею – підземні лабіринти церкви Преображення Господнього. Тож музей набуває не тільки символічного, а й сакрального значення.",,80,110,2023-02-12 23:00:00
250,Твоя мандрівка містом Лева. Аудіогід,2023-02-13 10:00:00,780,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73039,"У 2020 році у місті Левів був відкритий сучасний музей, який розкриває таємниці формування міста. Не менш цікавим є місце створення музею – підземні лабіринти церкви Преображення Господнього. Тож музей набуває не тільки символічного, а й сакрального значення.",,80,110,2023-02-13 23:00:00
251,Твоя мандрівка містом Лева. Аудіогід,2023-02-14 10:00:00,780,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73040,"У 2020 році у місті Левів був відкритий сучасний музей, який розкриває таємниці формування міста. Не менш цікавим є місце створення музею – підземні лабіринти церкви Преображення Господнього. Тож музей набуває не тільки символічного, а й сакрального значення.",,80,110,2023-02-14 23:00:00
252,Твоя мандрівка містом Лева. Аудіогід,2023-02-15 10:00:00,780,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73041,"У 2020 році у місті Левів був відкритий сучасний музей, який розкриває таємниці формування міста. Не менш цікавим є місце створення музею – підземні лабіринти церкви Преображення Господнього. Тож музей набуває не тільки символічного, а й сакрального значення.",,80,110,2023-02-15 23:00:00
253,Твоя мандрівка містом Лева. Аудіогід,2023-02-16 10:00:00,780,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73042,"У 2020 році у місті Левів був відкритий сучасний музей, який розкриває таємниці формування міста. Не менш цікавим є місце створення музею – підземні лабіринти церкви Преображення Господнього. Тож музей набуває не тільки символічного, а й сакрального значення.",,80,110,2023-02-16 23:00:00
254,Твоя мандрівка містом Лева. Аудіогід,2023-02-17 10:00:00,780,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73043,"У 2020 році у місті Левів був відкритий сучасний музей, який розкриває таємниці формування міста. Не менш цікавим є місце створення музею – підземні лабіринти церкви Преображення Господнього. Тож музей набуває не тільки символічного, а й сакрального значення.",,80,110,2023-02-17 23:00:00
255,Твоя мандрівка містом Лева. Аудіогід,2023-02-18 10:00:00,780,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73044,"У 2020 році у місті Левів був відкритий сучасний музей, який розкриває таємниці формування міста. Не менш цікавим є місце створення музею – підземні лабіринти церкви Преображення Господнього. Тож музей набуває не тільки символічного, а й сакрального значення.",,80,110,2023-02-18 23:00:00
256,Твоя мандрівка містом Лева. Аудіогід,2023-02-19 10:00:00,780,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73045,"У 2020 році у місті Левів був відкритий сучасний музей, який розкриває таємниці формування міста. Не менш цікавим є місце створення музею – підземні лабіринти церкви Преображення Господнього. Тож музей набуває не тільки символічного, а й сакрального значення.",,80,110,2023-02-19 23:00:00
257,Твоя мандрівка містом Лева. Аудіогід,2023-02-20 10:00:00,780,"Музей ""Львів Стародавній""","Львів, вул.Краківська, 21",https://widget.kontramarka.ua/uk/widget193site11998/widget/event/73046,"У 2020 році у місті Левів був відкритий сучасний музей, який розкриває таємниці формування міста. Не менш цікавим є місце створення музею – підземні лабіринти церкви Преображення Господнього. Тож музей набуває не тільки символічного, а й сакрального значення.",,80,110,2023-02-20 23:00:00
